terminal,type,aircode,airname,flightid,gate,date,time,estdate,esttime,location,locationeng,locationcn,status,aircraft,otherport,otherenf,othercn,luggagegate,checkincounter
2,A,SC,山東航空,4077,D2,2018/08/06,18:50:00,2018/08/06,19:07:52,YNT,Yantai,煙台,已到ARRIVED,B737,,,,3,
1,A,IT,台灣虎航,304,A3,2018/08/06,19:00:00,2018/08/06,18:31:16,MFM,Macau,澳門,已到ARRIVED,A320-232,,,,3B,
1,A,CI,中華航空,704,A4,2018/08/06,19:00:00,2018/08/06,19:10:00,MNL,Manila,馬尼拉,已到ARRIVED,A330-300,,,,4B,
1,A,PR,菲律賓航空,874,A4,2018/08/06,19:00:00,2018/08/06,19:10:00,MNL,Manila,馬尼拉,已到ARRIVED,,,,,,
1,A,CX,國泰航空,531,B4,2018/08/06,19:00:00,2018/08/06,18:23:18,NGO,Nagoya,名古屋,已到ARRIVED,B777-300,,,,2,
1,A,TG,泰國航空,635,B7,2018/08/06,19:00:00,2018/08/06,18:55:17,ICN,Incheon,仁川,已到ARRIVED,B777-200,,,,3A,
1,A,BR,長榮航空,2223,B7,2018/08/06,19:00:00,2018/08/06,18:55:17,ICN,Incheon,仁川,已到ARRIVED,,,,,,
2,A,BR,長榮航空,137,C9,2018/08/06,19:00:00,2018/08/06,18:20:56,HKD,Hakodate,函館,已到ARRIVED,A321-200,,,,7B,
2,A,NH,全日本空輸,5813,C9,2018/08/06,19:00:00,2018/08/06,18:20:56,HKD,Hakodate,函館,已到ARRIVED,,,,,7B,
2,A,TG,泰國航空,6375,C9,2018/08/06,19:00:00,2018/08/06,18:20:56,HKD,Hakodate,函館,已到ARRIVED,,,,,7B,
1,A,IT,台灣虎航,215,B1R,2018/08/06,19:10:00,2018/08/06,18:33:50,OKJ,Okayama,岡山,已到ARRIVED,A320-232,,,,6,
1,A,NX,澳門航空,618,B2,2018/08/06,19:15:00,2018/08/06,19:05:25,MFM,Macau,澳門,已到ARRIVED,A321,,,,1A,
2,A,BR,長榮航空,115,D4,2018/08/06,19:15:00,2018/08/06,19:27:47,CTS,Sapporo,札幌,已到ARRIVED,A330-300,,,,7A,
2,A,NH,全日本空輸,5815,D4,2018/08/06,19:15:00,2018/08/06,19:27:47,CTS,Sapporo,札幌,已到ARRIVED,,,,,7A,
2,A,TG,泰國航空,6369,D4,2018/08/06,19:15:00,2018/08/06,19:27:47,CTS,Sapporo,札幌,已到ARRIVED,,,,,7A,
2,A,BR,長榮航空,727,C5R,2018/08/06,19:20:00,2018/08/06,21:25:36,HET,Hohhot,呼和浩特,已到ARRIVED,A321-200,,,,4,
1,A,3K,捷星航空,722,B1R,2018/08/06,19:25:00,2018/08/06,18:36:07,KIX,OsakaKansai,大阪/關西,已到ARRIVED,A320,,,,1A,
1,A,CI,中華航空,722,A5,2018/08/06,19:30:00,2018/08/06,19:39:00,KUL,KualaLumpur,吉隆坡,已到ARRIVED,B777-300,,,,6,
1,A,HA,夏威夷航空,2822,A5,2018/08/06,19:30:00,2018/08/06,19:39:00,KUL,KualaLumpur,吉隆坡,已到ARRIVED,,,,,,
1,A,MH,馬來西亞,5600,A5,2018/08/06,19:30:00,2018/08/06,19:39:00,KUL,KualaLumpur,吉隆坡,已到ARRIVED,,,,,,
1,A,DL,達美航空,7733,A5,2018/08/06,19:30:00,2018/08/06,19:39:00,KUL,KualaLumpur,吉隆坡,已到ARRIVED,,,,,,
2,A,CI,中華航空,522,A7,2018/08/06,19:30:00,2018/08/06,19:45:00,CAN,Guangzhou,廣州,已到ARRIVED,B747-400,,,,4,
2,A,CZ,南方航空,4802,A7,2018/08/06,19:30:00,2018/08/06,19:45:00,CAN,Guangzhou,廣州,已到ARRIVED,,,,,4,
1,A,CI,中華航空,916,B3,2018/08/06,19:30:00,2018/08/06,19:13:00,HKG,HongKong,香港,已到ARRIVED,A330-300,,,,5,
2,A,CI,中華航空,1,D1,2018/08/06,19:30:00,2018/08/06,19:25:00,HNL,Honolulu,檀香山,已到ARRIVED,A350-900,,,,1,
2,A,HA,夏威夷航空,2801,D1,2018/08/06,19:30:00,2018/08/06,19:25:00,HNL,Honolulu,檀香山,已到ARRIVED,,,,,1,
1,A,CX,國泰航空,470,B6,2018/08/06,19:40:00,2018/08/06,19:20:12,HKG,HongKong,香港,已到ARRIVED,A330,,,,3B,
1,A,KA,國泰港龍,5470,B6,2018/08/06,19:40:00,2018/08/06,19:20:12,HKG,HongKong,香港,已到ARRIVED,,,,,3B,
2,A,HX,香港航空,282,C9,2018/08/06,19:50:00,2018/08/06,19:36:11,HKG,HongKong,香港,已到ARRIVED,A330-300,,,,5,
2,A,BR,長榮航空,2892,C9,2018/08/06,19:50:00,2018/08/06,19:36:11,HKG,HongKong,香港,已到ARRIVED,,,,,5,
2,A,CI,中華航空,528,D7,2018/08/06,19:50:00,2018/08/06,20:09:00,SZX,Shenzhen,深圳,已到ARRIVED,B747-400,,,,8A,
2,A,CZ,南方航空,4808,D7,2018/08/06,19:50:00,2018/08/06,20:09:00,SZX,Shenzhen,深圳,已到ARRIVED,,,,,8A,
1,A,MM,樂桃航空,775,A2,2018/08/06,20:00:00,2018/08/06,19:22:23,SDJ,Sendai,仙台,已到ARRIVED,A320,,,,4A,
1,A,PR,菲律賓航空,890,A3,2018/08/06,20:00:00,2018/08/06,20:24:06,CEB,Cebu,宿霧,已到ARRIVED,A321,,,,5,
2,A,BR,長榮航空,216,C6,2018/08/06,20:00:00,2018/08/06,19:32:09,SIN,Singapore,新加坡,已到ARRIVED,B777-300,,,,8B,
2,A,AI,印度航空,7060,C6,2018/08/06,20:00:00,2018/08/06,19:32:09,SIN,Singapore,新加坡,已到ARRIVED,,,,,8B,
2,A,SQ,新加坡航空,5804,C6,2018/08/06,20:00:00,2018/08/06,19:32:09,SIN,Singapore,新加坡,已到ARRIVED,,,,,8B,
2,A,BR,長榮航空,202,C8,2018/08/06,20:00:00,2018/08/06,19:47:48,BKK,Bangkok,曼谷(BKK),已到ARRIVED,B777-300,,,,6,
2,A,AI,印度航空,7066,C8,2018/08/06,20:00:00,2018/08/06,19:47:48,BKK,Bangkok,曼谷(BKK),已到ARRIVED,,,,,6,
2,A,TG,泰國航空,6310,C8,2018/08/06,20:00:00,2018/08/06,19:47:48,BKK,Bangkok,曼谷(BKK),已到ARRIVED,,,,,6,
1,A,KA,國泰港龍,482,B5,2018/08/06,20:10:00,2018/08/06,21:20:59,HKG,HongKong,香港,已到ARRIVED,A330-300,,,,2,
1,A,CX,國泰航空,5482,B5,2018/08/06,20:10:00,2018/08/06,21:20:59,HKG,HongKong,香港,已到ARRIVED,,,,,2,
2,A,NH,全日本空輸,823,D3,2018/08/06,20:15:00,2018/08/06,19:54:20,NRT,Tokyo,東京,已到ARRIVED,B767-300,,,,3,
2,A,UA,聯合航空,7943,D3,2018/08/06,20:15:00,2018/08/06,19:54:20,NRT,Tokyo,東京,已到ARRIVED,,,,,3,
2,A,BR,長榮航空,2179,D3,2018/08/06,20:15:00,2018/08/06,19:54:20,NRT,Tokyo,東京,已到ARRIVED,,,,,3,
2,A,CI,中華航空,550,A8,2018/08/06,20:20:00,2018/08/06,20:13:00,XUZ,Xuzhou,徐州,已到ARRIVED,B737-800,,,,2,
2,A,BR,長榮航空,396,C4,2018/08/06,20:20:00,2018/08/06,20:21:31,SGN,HoChiMinh,胡志明市,已到ARRIVED,B777-300,,,,5,
1,A,IT,台灣虎航,213,B1R,2018/08/06,20:25:00,2018/08/06,19:51:16,KIX,OsakaKansai,大阪/關西,已到ARRIVED,A320-232,,,,1A,
2,A,BR,長榮航空,228,C1,2018/08/06,20:25:00,2018/08/06,20:06:18,KUL,KualaLumpur,吉隆坡,已到ARRIVED,A330-300,,,,,
1,A,CX,國泰航空,402,B5,2018/08/06,20:30:00,2018/08/06,20:19:18,HKG,HongKong,香港,已到ARRIVED,A330,,,,2,","
1,A,KA,國泰港龍,5402,B5,2018/08/06,20:30:00,2018/08/06,20:19:18,HKG,HongKong,香港,已到ARRIVED,,,,,,
2,A,BR,長榮航空,185,B9,2018/08/06,20:30:00,2018/08/06,20:46:30,OKA,Okinawa,琉球(沖繩),已到ARRIVED,A321-200,,,,7A,
2,A,NH,全日本空輸,5809,B9,2018/08/06,20:30:00,2018/08/06,20:46:30,OKA,Okinawa,琉球(沖繩),已到ARRIVED,,,,,7A,
2,A,TG,泰國航空,6365,B9,2018/08/06,20:30:00,2018/08/06,20:46:30,OKA,Okinawa,琉球(沖繩),已到ARRIVED,,,,,7A,
2,A,BR,長榮航空,129,C7,2018/08/06,20:30:00,2018/08/06,19:59:39,KIX,OsakaKansai,大阪/關西,已到ARRIVED,B777-300,,,,1,
2,A,NH,全日本空輸,5827,C7,2018/08/06,20:30:00,2018/08/06,19:59:39,KIX,OsakaKansai,大阪/關西,已到ARRIVED,,,,,1,
2,A,TG,泰國航空,6359,C7,2018/08/06,20:30:00,2018/08/06,19:59:39,KIX,OsakaKansai,大阪/關西,已到ARRIVED,,,,,1,
1,A,CI,中華航空,762,A9,2018/08/06,20:40:00,2018/08/06,20:40:00,CGK,Jakarta,雅加達,已到ARRIVED,A350-900,,,,4B,
1,A,GA,印尼航空,9980,A9,2018/08/06,20:40:00,2018/08/06,20:40:00,CGK,Jakarta,雅加達,已到ARRIVED,,,,,,
2,A,BR,長榮航空,238,C6,2018/08/06,20:45:00,2018/08/06,20:42:32,CGK,Jakarta,雅加達,已到ARRIVED,A330-200,,,,4,
2,A,AE,華信航空,990,D5R,2018/08/06,20:45:00,2018/08/06,20:59:00,NGB,Ningbo,寧波,已到ARRIVED,B737-800,,,,8A,"1,"
2,A,MU,東方航空,8914,D5R,2018/08/06,20:45:00,2018/08/06,20:59:00,NGB,Ningbo,寧波,已到ARRIVED,,,,,8A,","
2,A,CI,中華航空,23,D2,2018/08/06,20:55:00,2018/08/06,20:16:00,ONT,Ontario,安大略,已到ARRIVED,B777-300,,,,6,
2,A,JL,日本航空,809,D6,2018/08/06,20:55:00,2018/08/06,20:29:25,NRT,Tokyo,東京,已到ARRIVED,B767-300,,,,1,
2,A,HA,夏威夷航空,5404,D6,2018/08/06,20:55:00,2018/08/06,20:29:25,NRT,Tokyo,東京,已到ARRIVED,,,,,1,
2,A,AA,美國航空,8458,D6,2018/08/06,20:55:00,2018/08/06,20:29:25,NRT,Tokyo,東京,已到ARRIVED,,,,,1,
2,A,CI,中華航空,9909,D6,2018/08/06,20:55:00,2018/08/06,20:29:25,NRT,Tokyo,東京,已到ARRIVED,,,,,1,"1,"
1,A,VN,越南航空,570,A1,2018/08/06,21:05:00,2018/08/06,21:13:35,SGN,HoChiMinh,胡志明市,已到ARRIVED,A321,,,,4A,
1,A,CI,中華航空,9570,A1,2018/08/06,21:05:00,2018/08/06,21:13:35,SGN,HoChiMinh,胡志明市,已到ARRIVED,,,,,,
1,A,CI,中華航空,772,A6,2018/08/06,21:05:00,2018/08/06,21:15:00,DPS,Bali,峇里島,已到ARRIVED,A330-300,,,,5,
1,A,GA,印尼航空,9982,A6,2018/08/06,21:05:00,2018/08/06,21:15:00,DPS,Bali,峇里島,已到ARRIVED,,,,,,
1,A,DL,達美航空,7727,A6,2018/08/06,21:05:00,2018/08/06,21:15:00,DPS,Bali,峇里島,已到ARRIVED,,,,,,
1,A,MH,馬來西亞,68,B1,2018/08/06,21:05:00,2018/08/06,20:54:49,BKI,KotaKinabalu,亞庇,已到ARRIVED,B737,,,,6,
1,A,CI,中華航空,9400,B1,2018/08/06,21:05:00,2018/08/06,20:54:49,BKI,KotaKinabalu,亞庇,已到ARRIVED,,,,,,
2,A,CI,中華航空,173,D9,2018/08/06,21:05:00,2018/08/06,20:31:00,KIX,OsakaKansai,大阪/關西,已到ARRIVED,A330-300,,,,5,
2,A,JL,日本航空,5107,D9,2018/08/06,21:05:00,2018/08/06,20:31:00,KIX,OsakaKansai,大阪/關西,已到ARRIVED,,,,,5,
1,A,VN,越南航空,578,A2,2018/08/06,21:10:00,2018/08/06,20:51:42,HAN,Hanoi,河內,已到ARRIVED,A321,,,,3B,",05,"
1,A,CI,中華航空,9024,A2,2018/08/06,21:10:00,2018/08/06,20:51:42,HAN,Hanoi,河內,已到ARRIVED,,,,,,",05,"
2,A,CI,中華航空,105,A7,2018/08/06,21:10:00,2018/08/06,20:57:00,NRT,Tokyo,東京,已到ARRIVED,A330-300,,,,1,",05,"
2,A,JL,日本航空,5175,A7,2018/08/06,21:10:00,2018/08/06,20:57:00,NRT,Tokyo,東京,已到ARRIVED,,,,,1,",05,"
2,A,DL,達美航空,7724,A7,2018/08/06,21:10:00,2018/08/06,20:57:00,NRT,Tokyo,東京,已到ARRIVED,,,,,1,",05,"
2,A,BR,長榮航空,278,C3,2018/08/06,21:10:00,2018/08/06,21:49:46,MNL,Manila,馬尼拉,已到ARRIVED,A321-200,,,,4,
2,A,BR,長榮航空,872,B8,2018/08/06,21:15:00,2018/08/06,21:40:01,HKG,HongKong,香港,已到ARRIVED,A330-200,,,,5,","
2,A,HX,香港航空,1872,B8,2018/08/06,21:15:00,2018/08/06,21:40:01,HKG,HongKong,香港,已到ARRIVED,,,,,5,","
2,A,BR,長榮航空,68,C7,2018/08/06,21:15:00,2018/08/06,21:34:49,BKK,Bangkok,曼谷(BKK),已到ARRIVED,B777-300,LHR,London,倫敦,1,
2,A,AI,印度航空,7054,C7,2018/08/06,21:15:00,2018/08/06,21:34:49,BKK,Bangkok,曼谷(BKK),已到ARRIVED,,LHR,London,倫敦,1,
2,A,TG,泰國航空,6302,C7,2018/08/06,21:15:00,2018/08/06,21:34:49,BKK,Bangkok,曼谷(BKK),已到ARRIVED,,LHR,London,倫敦,1,
2,A,CI,中華航空,123,A8,2018/08/06,21:20:00,2018/08/06,21:08:00,OKA,Okinawa,琉球(沖繩),已到ARRIVED,A330-300,,,,6,
2,A,DL,達美航空,7748,A8,2018/08/06,21:20:00,2018/08/06,21:08:00,OKA,Okinawa,琉球(沖繩),已到ARRIVED,,,,,6,
2,A,JL,日本航空,5135,A8,2018/08/06,21:20:00,2018/08/06,21:08:00,OKA,Okinawa,琉球(沖繩),已到ARRIVED,,,,,6,
2,A,KL,荷蘭航空,4981,A8,2018/08/06,21:20:00,2018/08/06,21:08:00,OKA,Okinawa,琉球(沖繩),已到ARRIVED,,,,,6,
1,A,CX,國泰航空,464,B4,2018/08/06,21:20:00,2018/08/06,20:49:03,HKG,HongKong,香港,已到ARRIVED,B777-300,,,,1A,
1,A,KA,國泰港龍,5464,B4,2018/08/06,21:20:00,2018/08/06,20:49:03,HKG,HongKong,香港,已到ARRIVED,,,,,,
2,A,BR,長榮航空,757,B7,2018/08/06,21:20:00,2018/08/06,21:30:48,HGH,Hangzhou,杭州,已到ARRIVED,A330-200,,,,8A,
2,A,CA,中國國際,5527,B7,2018/08/06,21:20:00,2018/08/06,21:30:48,HGH,Hangzhou,杭州,已到ARRIVED,,,,,8A,
2,A,BR,長榮航空,159,C9,2018/08/06,21:25:00,2018/08/06,21:06:00,ICN,Incheon,仁川,已到ARRIVED,A330-300,,,,7A,
2,A,TG,泰國航空,6393,C9,2018/08/06,21:25:00,2018/08/06,21:06:00,ICN,Incheon,仁川,已到ARRIVED,,,,,7A,
2,A,OZ,韓亞航空,6871,C9,2018/08/06,21:25:00,2018/08/06,21:06:00,ICN,Incheon,仁川,已到ARRIVED,,,,,7A,
2,A,AC,加拿大航空,6534,C9,2018/08/06,21:25:00,2018/08/06,21:06:00,ICN,Incheon,仁川,已到ARRIVED,,,,,7A,
2,A,JL,日本航空,815,D3,2018/08/06,21:35:00,2018/08/06,21:02:47,KIX,OsakaKansai,大阪/關西,已到ARRIVED,B737-800,,,,3,
2,A,HA,夏威夷航空,5409,D3,2018/08/06,21:35:00,2018/08/06,21:02:47,KIX,OsakaKansai,大阪/關西,已到ARRIVED,,,,,3,
2,A,CI,中華航空,9915,D3,2018/08/06,21:35:00,2018/08/06,21:02:47,KIX,OsakaKansai,大阪/關西,已到ARRIVED,,,,,3,
2,A,B7,立榮航空,188,D7,2018/08/06,21:35:00,2018/08/06,21:28:24,SZX,Shenzhen,深圳,已到ARRIVED,A330-300,,,,3,","
2,A,ZH,深圳航空,3401,D7,2018/08/06,21:35:00,2018/08/06,21:28:24,SZX,Shenzhen,深圳,已到ARRIVED,,,,,3,","
1,A,CI,中華航空,187,B2,2018/08/06,21:40:00,2018/08/06,21:32:00,PUS,Busan,釜山,已到ARRIVED,B737-800,,,,4B,
1,A,KL,荷蘭航空,4995,B2,2018/08/06,21:40:00,2018/08/06,21:32:00,PUS,Busan,釜山,已到ARRIVED,,,,,,
1,A,KE,大韓航空,5697,B2,2018/08/06,21:40:00,2018/08/06,21:32:00,PUS,Busan,釜山,已到ARRIVED,,,,,,
2,A,CI,中華航空,504,D2,2018/08/06,21:40:00,2018/08/06,22:14:00,PVG,Shanghai/Pudong,上海/浦東,已到ARRIVED,B777-300,,,,1,
2,A,MU,東方航空,8904,D2,2018/08/06,21:40:00,2018/08/06,22:14:00,PVG,Shanghai/Pudong,上海/浦東,已到ARRIVED,,,,,1,
2,A,CZ,南方航空,4806,D2,2018/08/06,21:40:00,2018/08/06,22:14:00,PVG,Shanghai/Pudong,上海/浦東,已到ARRIVED,,,,,1,
2,A,CI,中華航空,524,D5R,2018/08/06,21:40:00,2018/08/06,21:10:00,HAK,Haikou,海口,已到ARRIVED,,,,,2,
2,A,CI,中華航空,562,D6,2018/08/06,21:40:00,2018/08/06,21:42:00,XIY,Xian,西安,已到ARRIVED,A330-300,,,,2,
2,A,MU,東方航空,8908,D6,2018/08/06,21:40:00,2018/08/06,21:42:00,XIY,Xian,西安,已到ARRIVED,,,,,2,
2,A,BR,長榮航空,256,B9,2018/08/06,21:45:00,2018/08/06,21:47:45,DPS,Bali,峇里島,已到ARRIVED,A330-300,,,,7A,
2,A,BR,長榮航空,157,C5R,2018/08/06,21:50:00,2018/08/06,21:18:34,KMQ,Komatsu,小松,已到ARRIVED,A321-200,,,,5,
2,A,TG,泰國航空,6377,C5R,2018/08/06,21:50:00,2018/08/06,21:18:34,KMQ,Komatsu,小松,已到ARRIVED,,,,,5,
2,A,NH,全日本空輸,5819,C5R,2018/08/06,21:50:00,2018/08/06,21:18:34,KMQ,Komatsu,小松,已到ARRIVED,,,,,5,
1,A,IT,台灣虎航,2233,B1R,2018/08/06,21:55:00,2018/08/06,21:45:07,OKA,Okinawa,琉球(沖繩),已到ARRIVED,A320-232,,,,3B,
1,A,IT,台灣虎航,306,B1R,2018/08/06,21:55:00,2018/08/06,21:37:46,MFM,Macau,澳門,已到ARRIVED,A320-232,,,,1A,
1,A,CX,國泰航空,468,B6,2018/08/06,21:55:00,2018/08/06,21:23:33,HKG,HongKong,香港,已到ARRIVED,A330,,,,3A,
1,A,KA,國泰港龍,5468,B6,2018/08/06,21:55:00,2018/08/06,21:23:33,HKG,HongKong,香港,已到ARRIVED,,,,,,
2,A,BR,長榮航空,721,C1,2018/08/06,22:00:00,2018/08/06,21:56:49,PVG,Shanghai/Pudong,上海/浦東,已到ARRIVED,B777-300,,,,6,
2,A,CA,中國國際,5521,C1,2018/08/06,22:00:00,2018/08/06,21:56:49,PVG,Shanghai/Pudong,上海/浦東,已到ARRIVED,,,,,6,
2,A,HO,吉祥航空,3187,C1,2018/08/06,22:00:00,2018/08/06,21:56:49,PVG,Shanghai/Pudong,上海/浦東,已到ARRIVED,,,,,6,
2,A,B7,立榮航空,7017,C1,2018/08/06,22:00:00,2018/08/06,21:56:49,PVG,Shanghai/Pudong,上海/浦東,已到ARRIVED,,,,,6,
1,A,CI,中華航空,920,D3,2018/08/06,22:05:00,2018/08/06,21:59:00,HKG,HongKong,香港,已到ARRIVED,B737-800,,,,5,
1,A,CI,中華航空,784,A2,2018/08/06,22:10:00,2018/08/06,22:19:00,SGN,HoChiMinh,胡志明市,已到ARRIVED,A330-300,,,,4B,
1,A,VN,越南航空,3582,A2,2018/08/06,22:10:00,2018/08/06,22:19:00,SGN,HoChiMinh,胡志明市,已到ARRIVED,,,,,,
1,A,IT,台灣虎航,233,A3,2018/08/06,22:10:00,2018/08/06,21:52:23,OKA,Okinawa,琉球(沖繩),已到ARRIVED,A320-232,,,,6,
1,A,CI,中華航空,836,A7,2018/08/06,22:10:00,2018/08/06,22:06:00,BKK,Bangkok,曼谷(BKK),已到ARRIVED,A330-300,,,,3A,","
1,A,PG,曼谷航空,4903,A7,2018/08/06,22:10:00,2018/08/06,22:06:00,BKK,Bangkok,曼谷(BKK),已到ARRIVED,,,,,,","
2,A,CI,中華航空,8610,D7,2018/08/06,22:10:00,2018/08/06,23:57:00,WUX,Wuxi,無錫,已到ARRIVED,,,,,1,","
2,A,IT,台灣虎航,130,D7,2018/08/06,22:10:00,2018/08/06,23:57:00,WUX,Wuxi,無錫,已到ARRIVED,B737-800,,,,1,","
2,A,CI,中華航空,117,D9,2018/08/06,22:10:00,2018/08/06,22:17:00,FUK,Fukuoka,福岡,已到ARRIVED,A330-300,,,,8A,
2,A,JL,日本航空,5127,D9,2018/08/06,22:10:00,2018/08/06,22:17:00,FUK,Fukuoka,福岡,已到ARRIVED,,,,,8A,","
2,A,KL,荷蘭航空,4987,D9,2018/08/06,22:10:00,2018/08/06,22:17:00,FUK,Fukuoka,福岡,已到ARRIVED,,,,,8A,
2,A,BR,長榮航空,806,D10,2018/08/06,22:15:00,2018/08/06,21:54:50,MFM,Macau,澳門,已到ARRIVED,A321-200,,,,4,
1,A,JW,香草航空,189,B1,2018/08/06,22:20:00,2018/08/06,22:13:03,OKA,Okinawa,琉球(沖繩),已到ARRIVED,A320,,,,1A,
1,A,TG,泰國航空,636,B5,2018/08/06,22:20:00,2018/08/06,22:10:04,BKK,Bangkok,曼谷(BKK),已到ARRIVED,B777-200,,,,3B,","
1,A,LH,德國航空,9722,B5,2018/08/06,22:20:00,2018/08/06,22:10:04,BKK,Bangkok,曼谷(BKK),已到ARRIVED,,,,,,","
1,A,BR,長榮航空,2220,B5,2018/08/06,22:20:00,2018/08/06,22:10:04,BKK,Bangkok,曼谷(BKK),已到ARRIVED,,,,,,","
1,A,LY,以色列航空公司,8405,B5,2018/08/06,22:20:00,2018/08/06,22:10:04,BKK,Bangkok,曼谷(BKK),已到ARRIVED,,,,,,
1,A,CI,中華航空,163,A6,2018/08/06,22:25:00,2018/08/06,22:38:00,ICN,Incheon,仁川,已到ARRIVED,A330-300,,,,4A,
1,A,DL,達美航空,7720,A6,2018/08/06,22:25:00,2018/08/06,22:38:00,ICN,Incheon,仁川,已到ARRIVED,,,,,,","
1,A,KE,大韓航空,5693,A6,2018/08/06,22:25:00,2018/08/06,22:38:00,ICN,Incheon,仁川,已到ARRIVED,,,,,,
1,A,D7,全亞洲航空,376,B3,2018/08/06,22:25:00,2018/08/06,22:27:24,KUL,KualaLumpur,吉隆坡,已到ARRIVED,A330-300,,,,6,
1,A,IT,台灣虎航,607,A1,2018/08/06,22:30:00,2018/08/06,22:04:29,PUS,Busan,釜山,已到ARRIVED,A320-232,,,,2,
1,A,TW,德威航空,8661,A1,2018/08/06,22:30:00,2018/08/06,22:04:29,PUS,Busan,釜山,已到ARRIVED,,,,,,","
1,A,NX,澳門航空,620,B2,2018/08/06,22:30:00,2018/08/06,22:24:00,MFM,Macau,澳門,已到ARRIVED,A321,,,,5,
2,A,AF,法國航空,8415,D7,2018/08/06,22:30:00,2018/08/06,22:22:00,MNL,Manila,馬尼拉,已到ARRIVED,,,,,8A,
2,A,KL,荷蘭航空,808,D7,2018/08/06,22:30:00,2018/08/06,22:22:00,MNL,Manila,馬尼拉,已到ARRIVED,B777,,,,8A,
2,A,CI,中華航空,9387,D7,2018/08/06,22:30:00,2018/08/06,22:22:00,MNL,Manila,馬尼拉,已到ARRIVED,,,,,8A,
1,A,IT,台灣虎航,203,B1R,2018/08/06,22:35:00,2018/08/06,22:02:00,NRT,Tokyo,東京,已到ARRIVED,A320-232,,,,4A,
2,A,BR,長榮航空,766,D3,2018/08/06,22:35:00,2018/08/07,00:13:47,CTU,Chengdu,成都,已到ARRIVED,A321-200,,,,4,
2,A,CA,中國國際,5525,D3,2018/08/06,22:35:00,2018/08/07,00:13:47,CTU,Chengdu,成都,已到ARRIVED,,,,,4,
2,A,BR,長榮航空,858,B8,2018/08/06,22:40:00,2018/08/06,23:03:32,HKG,HongKong,香港,已到ARRIVED,A330-300,,,,6,
2,A,HX,香港航空,1858,B8,2018/08/06,22:40:00,2018/08/06,23:03:32,HKG,HongKong,香港,已到ARRIVED,,,,,6,
2,A,B7,立榮航空,125,C5,2018/08/06,22:40:00,2018/08/07,00:16:21,NKG,Nanjing,南京,已到ARRIVED,A321-200,,,,7A,
2,A,CI,中華航空,542,D6,2018/08/06,22:45:00,2018/08/06,22:35:00,WUH,Wuhan,武漢,已到ARRIVED,A330-300,,,,2,
2,A,CZ,南方航空,4810,D6,2018/08/06,22:45:00,2018/08/06,22:35:00,WUH,Wuhan,武漢,已到ARRIVED,,,,,2,
2,A,MU,東方航空,8916,D6,2018/08/06,22:45:00,2018/08/06,22:35:00,WUH,Wuhan,武漢,已到ARRIVED,,,,,2,
1,A,CI,中華航空,27,A5,2018/08/06,22:55:00,2018/08/06,23:25:00,ROR,Palau,帛琉,已到ARRIVED,B737-800,,,,3B,
2,A,CI,中華航空,109,A8,2018/08/06,22:55:00,2018/08/06,22:41:00,NRT,Tokyo,東京,已到ARRIVED,A330-300,,,,3,
2,A,DL,達美航空,7737,A8,2018/08/06,22:55:00,2018/08/06,22:41:00,NRT,Tokyo,東京,已到ARRIVED,,,,,3,
2,A,JL,日本航空,5049,A8,2018/08/06,22:55:00,2018/08/06,22:41:00,NRT,Tokyo,東京,已到ARRIVED,,,,,3,
1,A,CI,中華航空,924,B6,2018/08/06,23:10:00,2018/08/06,22:58:00,HKG,HongKong,香港,已到ARRIVED,B737-800,,,,4B,
1,A,TR,酷航,875,B9,2018/08/06,23:10:00,2018/08/06,23:00:31,NRT,Tokyo,東京,已到ARRIVED,B787-9,,,,2,
2,A,BR,長榮航空,195,C1,2018/08/06,23:20:00,2018/08/06,22:55:35,NRT,Tokyo,東京,已到ARRIVED,A330-300,,,,8A,
2,A,AC,加拿大航空,6542,C1,2018/08/06,23:20:00,2018/08/06,22:55:35,NRT,Tokyo,東京,已到ARRIVED,,,,,8A,
2,A,TG,泰國航空,6353,C1,2018/08/06,23:20:00,2018/08/06,22:55:35,NRT,Tokyo,東京,已到ARRIVED,,,,,8A,
2,A,NH,全日本空輸,5805,C1,2018/08/06,23:20:00,2018/08/06,22:55:35,NRT,Tokyo,東京,已到ARRIVED,,,,,8A,
1,A,7C,濟州航空,2653,A3,2018/08/06,23:30:00,2018/08/06,22:51:49,PUS,Busan,釜山,已到ARRIVED,B737,,,,3A,
2,A,BR,長榮航空,810,C3,2018/08/06,23:30:00,2018/08/06,23:19:14,HKG,HongKong,香港,已到ARRIVED,A321-200,,,,4,
2,A,HX,香港航空,1810,C3,2018/08/06,23:30:00,2018/08/06,23:19:14,HKG,HongKong,香港,已到ARRIVED,,,,,4,
2,A,B7,立榮航空,2297,C5R,2018/08/06,23:35:00,2018/08/06,23:28:37,WUX,Wuxi,無錫,已到ARRIVED,,,,,6,
2,A,BX,釜山航空,797,D10,2018/08/06,23:35:00,2018/08/06,23:10:23,PUS,Busan,釜山,已到ARRIVED,A321,,,,5,
2,A,OZ,韓亞航空,9747,D10,2018/08/06,23:35:00,2018/08/06,23:10:23,PUS,Busan,釜山,已到ARRIVED,,,,,5,
2,A,BR,長榮航空,761,C4,2018/08/06,23:40:00,2018/08/07,00:04:25,TNA,Jinan,濟南/遙牆,已到ARRIVED,A321-200,,,,6,
